iter	R2	RMSE
1831	0.9903277594	132415.7916
1832	0.9903345161	132369.5333
1833	0.9903391187	132338.0132
1834	0.9903413517	132322.7176
1835	0.9903449658	132297.959
1836	0.9903470413	132283.7387
1837	0.9903519903	132249.8238
1838	0.9903569587	132215.7671
1839	0.9903633257	132172.1112
1840	0.9903686064	132135.8921
1841	0.9903736605	132101.2182
1842	0.9903764406	132082.1416
1843	0.9903788478	132065.6212
1844	0.9903827358	132038.9342
1845	0.9903845034	132026.7995
1846	0.9903874706	132006.4272
1847	0.9903917117	131977.3029
1848	0.9903948164	131955.9788
1849	0.9903961369	131946.9081
1850	0.9903989823	131927.3599
1851	0.9904027582	131901.4149
1852	0.9904081866	131864.1069
1853	0.9904118497	131838.9247
1854	0.9904193884	131787.0852
1855	0.9904231572	131761.162
1856	0.9904301653	131712.9435
1857	0.9904357609	131674.4309
1858	0.9904388119	131653.4267
1859	0.9904410504	131638.0146
1860	0.9904431285	131623.7043
1861	0.9904508156	131570.7582
1862	0.990455424	131539.0063
1863	0.9904584637	131518.059
1864	0.9904618951	131494.4078
1865	0.9904644537	131476.7701
1866	0.9904669336	131459.672
1867	0.9904677641	131453.946
1868	0.9904713685	131429.0902
1869	0.9904760865	131396.5483
1870	0.9904841597	131340.846
1871	0.9904880552	131313.9597
1872	0.9904900459	131300.2182
1873	0.9904976263	131247.8775
1874	0.9905036396	131206.3427
1875	0.9905069235	131183.6546
1876	0.9905117485	131150.3128
1877	0.9905165882	131116.8603
1878	0.9905208882	131087.1312
1879	0.990528571	131033.9979
1880	0.9905308535	131018.2076
1881	0.9905348665	130990.4419
1882	0.99054239	130938.3717
1883	0.9905461516	130912.3302
1884	0.9905477001	130901.6081
1885	0.9905493239	130890.3638
1886	0.9905558089	130845.4486
1887	0.9905574582	130834.0227
1888	0.9905609512	130809.8209
1889	0.9905652822	130779.8077
1890	0.9905730233	130726.1446
1891	0.9905770304	130698.3578
1892	0.990581313	130668.6547
1893	0.9905832803	130655.0071
1894	0.9905852682	130641.2157
1895	0.9905868312	130630.3707
1896	0.9905936178	130583.2718
1897	0.9905997263	130540.8646
1898	0.9906057415	130499.0921
1899	0.9906095963	130472.315
1900	0.9906155793	130430.7436
1901	0.9906173601	130418.368
1902	0.9906213813	130390.4174
1903	0.9906281543	130343.3267
1904	0.9906291571	130336.3533
1905	0.9906414819	130250.6141
1906	0.990643956	130233.3959
1907	0.9906493158	130196.0866
1908	0.9906518128	130178.7018
1909	0.9906559703	130149.7512
1910	0.9906575733	130138.5869
1911	0.9906642743	130091.9065
1912	0.9906668352	130074.0623
1913	0.9906728464	130032.1669
1914	0.9906815989	129971.1422
1915	0.9906830903	129960.7414
1916	0.9906873294	129931.1727
1917	0.9906906426	129908.0576
1918	0.9906935827	129887.5415
1919	0.9906978642	129857.6604
1920	0.9907023173	129826.5739
1921	0.9907071215	129793.0286
1922	0.9907135985	129747.789
1923	0.9907213899	129693.3471
1924	0.9907293503	129637.7013
1925	0.9907323592	129616.662
1926	0.9907374644	129580.9564
1927	0.9907411099	129555.4545
1928	0.9907454783	129524.8878
1929	0.9907526091	129474.9778
1930	0.9907655353	129384.4542
1931	0.9907678243	129368.418
1932	0.9907688088	129361.5202
1933	0.9907712771	129344.2238
1934	0.9907763285	129308.8204
1935	0.9907840426	129254.7362
1936	0.9907868241	129235.2296
1937	0.9907948305	129179.0633
1938	0.9907971159	129163.0263
1939	0.990799876	129143.6557
1940	0.9908032519	129119.9597
1941	0.990805657	129103.0754
1942	0.990808118	129085.7958
1943	0.9908123251	129056.2516
1944	0.9908179941	129016.43
1945	0.9908203224	129000.0717
1946	0.9908256318	128962.7602
1947	0.9908339683	128904.154
1948	0.9908351385	128895.9256
1949	0.9908422467	128845.9303
1950	0.9908446329	128829.1428
1951	0.9908462358	128817.8652
1952	0.9908480785	128804.8984
1953	0.9908549864	128756.2781
1954	0.9908587364	128729.8763
1955	0.9908600434	128720.6734
1956	0.9908637382	128694.6533
1957	0.990865936	128679.1734
1958	0.9908706421	128646.0194
1959	0.9908780305	128593.9524
1960	0.9908825951	128561.7741
1961	0.9908889494	128516.9667
1962	0.9908919478	128495.8174
1963	0.9908975229	128456.4853
1964	0.9909024328	128421.8357
1965	0.9909029587	128418.1235
1966	0.990910845	128362.4479
1967	0.9909151913	128331.7539
1968	0.9909196304	128300.3968
1969	0.990921911	128284.2838
1970	0.9909227674	128278.2328
1971	0.9909317306	128214.8837
1972	0.9909353887	128189.0202
1973	0.9909390188	128163.3503
1974	0.9909413948	128146.5456
1975	0.9909469171	128107.4791
1976	0.9909485032	128096.2561
1977	0.9909512764	128076.6314
1978	0.990953578	128060.3419
1979	0.9909596403	128017.426
1980	0.9909618052	128002.0975
1981	0.9909636705	127988.8879
1982	0.9909666059	127968.0979
1983	0.9909695537	127947.2171
1984	0.9909756829	127903.789
1985	0.9909804211	127870.2064
1986	0.9909848101	127839.0913
1987	0.9909872354	127821.8947
1988	0.9909900164	127802.1726
1989	0.9909957251	127761.6784
1990	0.9910028128	127711.3849
1991	0.9910093634	127664.8852
1992	0.9910132	127637.643
1993	0.9910189605	127596.7287
1994	0.9910248835	127554.6464
1995	0.9910268566	127540.6248
1996	0.9910304883	127514.8122
1997	0.9910342798	127487.8591
1998	0.9910431163	127425.0179
1999	0.9910490211	127383.0089
